disasterNumber,incidentType,declarationTitle,fips_code,state,designatedArea,incidentBeginDate,industry,post_disaster_exits,baseline_exits,excess_exits
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Plastics,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Medical Equipment Manufacturing,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Information Technology and Services,5,5,0
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Telecommunications,3,1,2
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Financial Services,0,2,-2
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Philanthropy,2,0,2
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Computers and Electronics Manufacturing,1,0,1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Writing and Editing,1,0,1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Security and Investigations,1,0,1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Semiconductors,2,8,-6
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Staffing and Recruiting,1,2,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Professional and Technical Services,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Real Estate,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Apparel & Fashion,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Entertainment,1,1,0
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Transportation/Trucking/Railroad,1,1,0
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Hospitals and Health Care,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Higher Education,13,12,1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Legal Services,0,2,-2
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Education Management,15,7,8
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Hospital & Health Care,5,6,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Defense & Space,3,2,1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Consumer Services,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Individual & Family Services,1,0,1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,"Health, Wellness and Fitness",2,0,2
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Food and Beverage Services,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Media Production,0,1,-1
4308,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6085,CA,Santa Clara (County),2017-02-01 00:00:00+00:00,Renewables & Environment,1,2,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Environmental Services,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Services for Renewable Energy,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Retail,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Computer Software,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Software Development,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Design Services,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Non-Profit Organization Management,9,2,7
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Civil Engineering,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Oil & Energy,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Music,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Spectator Sports,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Law Practice,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Internet,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Mental Health Care,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Political Organization,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Electrical/Electronic Manufacturing,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Civic & Social Organization,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Consumer Goods,0,2,-2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Architecture & Planning,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Aviation & Aerospace,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Farming,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Primary/Secondary Education,3,0,3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Government Administration,2,2,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Museums and Institutions,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Religious Institutions,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Marketing and Advertising,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Broadcast Media Production and Distribution,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Research,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Administration of Justice,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Management Consulting,0,2,-2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Publishing,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Veterinary,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Banking,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Venture Capital & Private Equity,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Financial Services,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Travel Arrangements,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Writing and Editing,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Real Estate,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Medical Practice,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Legal Services,2,1,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Higher Education,4,2,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Education Management,2,6,-4
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Hospital & Health Care,5,8,-3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Consumer Services,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Individual & Family Services,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,"Health, Wellness and Fitness",0,2,-2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Utilities,0,2,-2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Media Production,0,2,-2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6001,CA,Alameda (County),2017-01-18 00:00:00+00:00,Renewables & Environment,1,2,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Retail,15,8,7
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Law Enforcement,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Civil Engineering,2,1,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Education,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Human Resources,2,1,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Luxury Goods and Jewelry,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Medical Devices,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Chemicals,2,2,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Law Practice,8,5,3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Photography,2,0,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Events Services,3,3,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Political Organization,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Investment Banking,2,2,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,"Leisure, Travel & Tourism",1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Public Policy,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Aviation & Aerospace,6,1,5
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Primary and Secondary Education,5,0,5
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Museums and Institutions,3,3,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Philanthropic Fundraising Services,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Biotechnology Research,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Performing Arts,7,3,4
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Management Consulting,14,8,6
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Fund-Raising,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Information Services,2,1,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Information Technology and Services,9,6,3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Venture Capital & Private Equity,2,3,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Philanthropy,6,3,3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Computers and Electronics Manufacturing,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Entertainment Providers,4,3,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Design,3,0,3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Wholesale,4,1,3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Book and Periodical Publishing,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Newspapers,12,4,8
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Professional Training & Coaching,2,1,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Space Research and Technology,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Leasing Non-residential Real Estate,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Accounting,1,5,-4
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Motion Pictures and Film,2,5,-3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Software Development,2,1,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,"Technology, Information and Internet",3,5,-2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,International Trade and Development,2,1,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Mental Health Care,2,1,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Wellness and Fitness Services,3,1,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Architecture & Planning,1,5,-4
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Venture Capital and Private Equity Principals,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Professional Training and Coaching,2,0,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Research,3,5,-2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Banking,8,6,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Judiciary,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Wireless,2,0,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Financial Services,23,17,6
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Real Estate,7,6,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Security and Investigations,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Motor Vehicle Manufacturing,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Professional and Technical Services,4,2,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Recreational Facilities and Services,2,2,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Transportation/Trucking/Railroad,4,3,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Hospitals and Health Care,0,2,-2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Education Management,28,19,9
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Hospital & Health Care,41,24,17
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Defense & Space,4,3,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Individual & Family Services,5,1,4
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Furniture,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Media Production,14,8,6
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Utilities,4,0,4
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Manufacturing,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Airlines/Aviation,0,3,-3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Computer Games,3,1,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Food Production,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Computer Software,9,8,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Biotechnology,4,3,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Non-Profit Organization Management,50,18,32
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Cosmetics,2,0,2
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Music,10,5,5
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Artists and Writers,1,0,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Broadcast Media,9,6,3
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Wine and Spirits,1,1,0
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Consumer Electronics,3,2,1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Internet,12,8,4
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Machinery,0,1,-1
4305,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",6037,CA,Los Angeles (County),2017-01-18 00:00:00+00:00,Civic and Social Organizations,1,0,1
